,url,likes,display_photo,account,date,caption,accessibility_caption
74,C7QNuPYtmLX,11,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/445527698_987442262889286_8963991617065373635_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NDB4Nzg4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=7n_iDQ8Em14Q7kNvgHY7JAL&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM3MzI1NjQ3MzEyMTgwOTExMQ%3D%3D.3-ccb7-5&oh=00_AYDLmjhmiuosv10MUvODi7j6DCpe04zyGjnNMH8UifsX6w&oe=672CCA7D&_nc_sid=8f1549,uwaterloottc,2024-05-22 02:05:29,Introducing our Spring 2024 Executives TeamGeneral Executive : Emily ZengGeneral Executive: Michael ZhangPlease feel free to reach out if you have any questions 🦛,
75,C7QMWdmtFgt,50,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/445540119_1578753766254776_1893266634371600793_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NDB4Nzg4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yPA7SVkNmIwQ7kNvgFSinih&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM3MzI1MDQ0MTA3NDk4OTEwMQ%3D%3D.3-ccb7-5&oh=00_AYDydON8--CpMnd1xO7ajgzqkBCxw7nGqgb9L2_FOK6ZeA&oe=672CCD07&_nc_sid=8f1549,uwaterloottc,2024-05-22 01:53:30,Introducing our Spring 2024 Senior Executives TeamPresident : Susan ChauVice President : Jagat RoshanVice President : Christian KapsalesPlease feel free to reach out if you have any questions 🦛,
76,C61WM21uGR8,6,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/442447522_1424545724843401_8236999615161356564_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi42NDB4NjQwLnNkci5mMjkzNTAuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-irnZLTkL-AQ7kNvgHfkO8e&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM2NTY5MzkzNzA2OTYxNDIwNA%3D%3D.3-ccb7-5&oh=00_AYBDctYob9ym6Lee2O2L0eDJvqrFI7xM9LXS0InbNHGj5A&oe=672CAAB7&_nc_sid=8f1549,uwaterloottc,2024-05-11 15:40:22,"Hey everyone!We are pleased to announce that the University of Waterloo Table Tennis Club is resuming for the Spring 2024 term! Our session days and times will be as follows:Wednesdays 6:00 - 8:00pmSundays 3:00 - 5:00 pmOur first session of the term will be this Sunday May 12th.For information on how to register and attend sessions, see the linked Google doc. Looking forward to another great term!https://docs.google.com/document/d/1F_E220XtMG0EKorJYM_UAqx5CC2w9YiXosMHhlx4P6A/edit?usp=sharing",
77,C5cNjWNtZKD,13,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/436201463_795500289136245_2155875578869341715_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgxeDEwOTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Oqv8IQ5s7w8Q7kNvgG0COoI&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MDYwNDYyNzI0MDcxODk3OQ%3D%3D.3-ccb7-5&oh=00_AYAFXmtFP6AwVst9Y_QfkD6RBOwqcrvfp4_cBBcEXStd7w&oe=672CA8C5&_nc_sid=8f1549,uwaterloottc,2024-04-07 00:52:06,"Hello Everyone, we are happy to announce that our executive’s application for Spring 2024 is now open !! We are looking for 3 candidates to join our executive team. If you love ping pong and want to be part of an awesome team, apply now! Deadline: [April 22, 2024]. Don’t miss out on this exciting opportunity!Link in Bio or copy https://forms.gle/U3ej3uFnzLDsfk4e6 to apply !",
78,C5YdI8-Owy0,47,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/435507377_802786061751629_3637828145769548063_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=6j-iYfDDAcwQ7kNvgHN93n6&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzOTU0NzI3Mjg2NDczNjgyOA%3D%3D.3-ccb7-5&oh=00_AYCYH7lyUJLG3w_sOaxEoEN1rmugh3EEIk4Ue93aDxZknw&oe=672CAC37&_nc_sid=8f1549,uwaterloottc,2024-04-05 13:51:20,Congratulations to our winners for the Winter 2024 Doubles In House Tournament 🥳🥳.Thank you all for participating in the competition.1st Place - Lieo Ling & Dillion Liu2nd Place - Susan Chau & Christian Kapsales3rd Place - Kavan Gudhka & Ian Van Den Steen,
79,C5B9Yf_uxLa,53,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/434455898_1154679682637944_1571880050315956380_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDExeDE0MTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=i7KjzzsoFZAQ7kNvgEVYJoY&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMzIxNTE2MzY5MDcxNzkxNA%3D%3D.3-ccb7-5&oh=00_AYBE1WEeT1uO4o5kY4eS3cCqkLDvw_9AcTwnZ8ZqE6GpzA&oe=672CDC3F&_nc_sid=8f1549,uwaterloottc,2024-03-27 20:10:33,Congratulations to our winners for the Winter 2024 Singles In-House Tournament 🌟 Thank you all for participating in the competitions.1st Place - Lieo Ling2nd Place - Kavan Gudhka3rd Place -  Dillion Liu,
80,C48hLc-u37H,15,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/434556132_793264406042733_7184457032236007249_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44NDN4ODQzLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Zj__yvCYK_AQ7kNvgG9stUJ&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMTY4Mzc0NjkxMzY4MTA5NQ%3D%3D.3-ccb7-5&oh=00_AYAdWJsMVSeizS90Oe7qGe7Hocfa7d87DaJ6DZruCc0Yyw&oe=672CDBC8&_nc_sid=8f1549,uwaterloottc,2024-03-25 17:27:54,"Hi everyone , please noted that we have changed the time from 1-3pm to 8-10pm for our end of term celebration.Date : April 7th, Sunday Location : PAC 2021 Deadline to submit survey : April 30th.This event is open to members only ! See you there！",
81,C4RYAM9ugUS,6,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/432111417_7664861186907934_6541433958449658666_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ej-JeMZ8sv0Q7kNvgF70-1g&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxOTUzOTk2NzM4NTUzNTc2Mg%3D%3D.3-ccb7-5&oh=00_AYBhhakIOFxh0MQf3pTkv5bSesPJuQlKmAHdUjG7C7nmyg&oe=672CDD31&_nc_sid=8f1549,uwaterloottc,2024-03-08 23:20:22,"Hi everyone,Here are some announcements for the upcoming end of term sessions. We will be hosting our in-house tournaments on March 24 and April 3. More information can be found in our earlier post.Due to UW Athletics events and circumstances beyond our control, the following sessions will be cancelled: Wednesday March 20Wednesday March 27Sunday March 31All other sessions will run unless otherwise specified. April 3 will be our last session of the term. Thank you for your understanding!",
82,C4QpZeHOY9r,16,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/432133958_2431029873750553_5084855843902672677_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=hqumaL9qgKkQ7kNvgH8p4bX&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxOTMzNDk5NTU5OTM5NjcxNQ%3D%3D.3-ccb7-5&oh=00_AYAeBMj0pzl062WBC6gS2fJu6mbJK8gSGbP4icCRHLRQmA&oe=672CB425&_nc_sid=8f1549,uwaterloottc,2024-03-08 16:33:08,"Hey everyone,We are excited to announce that our in-house tournament for this term is happening soon! The dates are as follows:Singles: Sun Mar. 24, 2:00 - 5:00pmDoubles: Wed Apr. 3, 6:00 - 8:15pmThe tournament will take place in our usual spot for sessions (PAC 3rd floor activity area). To register, please fill out the form below by March 17 11:59 pm. Please note that you must be a registered member of the club for this term in order to participate . Late registrations will not be accepted so please make sure to register on time. Please also make sure to arrive on time on the day of the tournament as failure to do so will result in forfeiting. If you registered and find out you cannot attend, please let us know as soon as possible. Don’t hesitate to contact us if you have questions and we hope to see you there!Registration link can be found in our linktree Or 🔗 https://forms.gle/QrkcS3TQ47KC4v527",
83,C3GfoPFuCFa,87,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/426478151_1459450171306418_8229285642515985029_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wnWU6alNagAQ7kNvgGcU7tA&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5ODQ2Mjg3NTc3MjMwNDYzMQ%3D%3D.3-ccb7-5&oh=00_AYDJN8vMiKIq71mCABQBuONv2ayJO7ppod7fDmEd6WkTyA&oe=672CA855&_nc_sid=8f1549,uwaterloottc,2024-02-08 21:23:58,"Just this past Saturday, our University of Waterloo Table Tennis Team travelled to Scarborough to participate in the NCTTA Winter 2024 Divisional Tournament! This wraps up a series of divisional tournaments, including one we participated in last fall (second slide). Thank you to @nctta for organising and @gttc_academy for hosting!Congrats to all the team members and to any who may be participating in the upcoming regional tournament!",
84,C15XIoXOwFA,22,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/418625983_888292132747058_3146041265570479826_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=aE5r3M8YeDsQ7kNvgHNfM0t&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI3Njc1MTk1MjA1MzczMTY0OA%3D%3D.3-ccb7-5&oh=00_AYBvCn2Whhw4Dj8tfoEB0X7zNZW1fImtQboTSWUVOPPTCQ&oe=672CBE7D&_nc_sid=8f1549,uwaterloottc,2024-01-09 22:28:13,"Hey everyone!We are pleased to announce that the University of Waterloo Table Tennis Club is resuming for the Winter 2024 term! Our session days and times will be as follows:Wednesdays 6:00 - 8:15 pmSundays 2:00 - 5:00 pmOur first session of the term will be this Wednesday January 10th. For information on how to register and attend sessions, see the linked Google doc. Looking forward to another great term!https://docs.google.com/document/d/1F_E220XtMG0EKorJYM_UAqx5CC2w9YiXosMHhlx4P6A/edit?usp=sharing",
85,C0aZHuwtEHg,78,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/407301044_339362585395630_737094394307085441_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=cQtIU-K8g88Q7kNvgEDU_UE&_nc_gid=66f053af4cd040839f3654b467da26c6&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI1MDAyMDU1ODQ0MzA4NDkwMg%3D%3D.3-ccb7-5&oh=00_AYBvCXrngLNEbyUlR0FEanf58MrvUsQ8SIJYkCL31Q__OQ&oe=672CB3A0&_nc_sid=8f1549,uwaterloottc,2023-12-04 01:17:44,Congratulations to our winners for the Fall 2023 Doubles In-House Tournament 🌟 Thank you all for participating in the competitions.1st Place - Milind Kumar & Humza Ahmed 2nd Place - Brian Chae & Bobby Zhu3rd Place - Christian Kapsales & Susan Chau,
86,C0aWOhEtbTM,44,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/407721666_222884207506139_813036073694757873_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=4js4iQTz1e4Q7kNvgFA5hO3&_nc_gid=825258dce87a4dc6abae35251e40e1b4&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI1MDAwNzgzMDY1OTc3MTQ3NA%3D%3D.3-ccb7-5&oh=00_AYCumpkeBrSaDbolJeCtRiT7OsbGExoRtKtebh46PCTqPQ&oe=672CD29F&_nc_sid=8f1549,uwaterloottc,2023-12-04 00:52:26,Congratulations to our winners for the Fall 2023 Singles In-House Tournament 🌟 Thank you all for participating in the competitions.1st Place - Rui Wang 2nd Place - Brian Chae3rd Place -  Milind Kumar,
87,C0MjBLgO0mt,13,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/405194785_709245747552758_8919972431973927434_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EjPpx7AHSKsQ7kNvgG38JIt&_nc_gid=825258dce87a4dc6abae35251e40e1b4&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI0NjEyMzQ0NDEyNjU2NjgyOQ%3D%3D.3-ccb7-5&oh=00_AYAGDzUy4dosLEfjpJ9a_-Hz9Z3BQe4s_QP0in1m-ppzcQ&oe=672CC28B&_nc_sid=8f1549,uwaterloottc,2023-11-28 16:14:51,"Hey everyone! Please read through this entire post for important new updates regarding our end of term celebration!Join us on Sunday, December 3rd from 5:00 to 7:00 pm in PAC 1001 to celebrate the end of our Fall 2023 term together! Free pizza and drinks will be provided.Please note that registration is mandatory for food orders, so the form below must be submitted by Thursday, November 30th, 11:59 pm.Please also note that this event is restricted to registered members of the club only. Feel free to reach out with any questions or concerns. See you there!Link in bio or try Hey everyone! Please read through this entire post for important new updates regarding our end of term celebration!Join us on Sunday, December 3rd from 5:00 to 7:00 pm in PAC 1001 to celebrate the end of our Fall 2023 term together! Free pizza and drinks will be provided.Please note that registration is mandatory for food orders, so the form below must be submitted by Thursday, November 30th, 11:59 pm.Please also note that this event is restricted to registered members of the club only. Feel free to reach out with any questions or concerns. See you there!Link in bio or try https://docs.google.com/forms/d/1na7IU34a0hE0RAxHacyXIAPyFphoh8IALiEO4kDGJZ0/edit?ts=655aad4a",
88,Cz6d1q2AJUt,14,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/403825498_352098094168100_570606325482259684_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=-MkJ9x5tTPwQ7kNvgFcJ_Vp&_nc_gid=825258dce87a4dc6abae35251e40e1b4&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI0MTAzNDExMzMzMDc0NjY2OQ%3D%3D.3-ccb7-5&oh=00_AYDeAAeMcFvx_9XeyJuizZIJOEqpqQa5ZVgdG8q-YfyPYA&oe=672CD43C&_nc_sid=8f1549,uwaterloottc,2023-11-21 15:43:15,"Greetings everyone! As we approach the culmination of the term, we're thrilled to announce an in-house competition hosted by our club. Mark your calendars for the Singles event on November 26, 2023, at 2:00 PM, and the Doubles competition on December 3, 2023, also at 2:00 PM.The location will be the 3rd floor of PAC. To secure your spot, don't forget to register by November 24, 2023, 11:59 PM. The registration link is in our bio. This event is a member exclusive. Winners stand a chance to win gift cards! Please be punctual and hope to see you there.",
89,DB4Ll3zR5jQ,66,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.2885-15/465245310_18095720176472713_8605593603791544655_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VnCReNPFOUkQ7kNvgFFBCS7&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQ5MjU5MjQ5MjA3NDIxMTUzNg%3D%3D.3-ccb7-5&oh=00_AYCHjwGZ-lgMlZzBjeZqucftnmN7nQyJvNtXLSowitsOIQ&oe=672CCBEE&_nc_sid=8f1549,uw_ux,2024-11-02 17:44:51,"Ready to put your design skills to the test?@uw_ux is hosting a friendly design SHOWDOWN, a thrilling event where you can have fun with design and make fellow designer friends 🎨👀 Open to all students of any program, and designers of all levels!When is this happening?📆 Friday, November 8th 2024⏰ 6:30 PM - 8:30 PM EST📍 Located @ UW SCH 228👉 Luma link in bio to register!Here, you’ll be able to…🤔 Find solutions to a given problem statement🔎 Work in small teams and make new design friends!💭 Design with constraints (and… against a sabotage?!)Can’t wait to see you there! 🥳#uwaterloo #uxdesign #uxuidesign",
90,DA_85iZSwG-,3,https://instagram.fyzd1-2.fna.fbcdn.net/v/t39.30808-6/462766692_18093417031472713_107501781268190170_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=23twhUuwWM4Q7kNvgHMM_SZ&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQ3Njc2NTI1NzE0MDYwOTI1MQ%3D%3D.3-ccb7-5&oh=00_AYD6Ht9yG4UduyRoBe7lkNoX5A5uvkVsE5qx1Oi3LQ-Njg&oe=672CD51C&_nc_sid=8f1549,uw_ux,2024-10-11 21:38:59,Meet the F24 @uw_ux team! 🍂We’re excited to introduce our execs for the fall term! They’re working hard behind-the-scenes to bring incredible events and growing the UX community right here on campus ✨#uwaterloo #uwux #uxcommunity,
91,DAM440iMqMJ,3,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/460871077_1032259198340108_3538219345024545755_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=DXBYZFp5Jp0Q7kNvgEQoSVX&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQ2MjM5MjQwODg0NDcwNjU2OTEwNDgyMDQwMjY3NDg1OTg%3D.3-ccb7-5&oh=00_AYCAnQk0LFyGdGOBCWa-OJLaoR5nP58S38Ok38Vf4WgS6w&oe=672CADA3&_nc_sid=8f1549,uw_ux,2024-09-22 01:49:05,"⚠️ LOCATION CHANGE‼️ We’re moving to SCH 2nd floor to accommodate more of y’all! (we will NOT be in MC)✨Figma × Arc × Notion? You could say we’re F.A.Ns.Join us for a live watch party (with some tasty snacks) of a special Back-to-School webinar featuring an exclusive panel with all three co-founders/CEOs:• Dylan Field, @figma• Ivan Zhao, @notionhq• Josh Miller, @browsercompany They’ll be reflecting on their student days, followed by demos from students showing how they use these tools to organize their busy lives (and tame the chaos).Oh, and students attending in-person or virtually have a chance to win one of 10 brand-new Figma wildflower hoodies!Can’t make it in-person? Join us online.Link in bio.",
92,C-ZOj4cgKKW,103,https://instagram.fyzd1-2.fna.fbcdn.net/v/t39.30808-6/454426135_18086738113472713_1416133930372202541_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5Cn3WlttWBYQ7kNvgHzLcW9&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQyOTgzNjYxODc5Njc4NzMzNA%3D%3D.3-ccb7-5&oh=00_AYBI3X_UXaNhOBrpNyjmxFTkCFk_hUHDc5mrLm4up6SSTw&oe=672CB092&_nc_sid=8f1549,uw_ux,2024-08-08 03:40:09,"🚨FALL ‘24 EXEC APPLICATIONS ARE EXTENDED TO AUGUST 14🚨Want to join a passionate and creative team dedicated to growing Waterloo’s design community? Swipe through our post to learn more about the different types of roles open for next term! 🕺🌟⏰Deadline has been EXTENDED to Wednesday, August 14th @ 11:59 pm‼️Visit the link in our bio to apply, we can’t wait to see your applications!! 🤗",
93,C9sA7XpgPIz,3,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/452314652_1162840648378075_7514655693988025364_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNzA0eDMwMjQuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=5KZFZmzNbtAQ7kNvgF1CyLE&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQxNzExMDI5NzEwODg2OTY4Mzk5MTkwMjQzMjQxNDk0Mg%3D%3D.3-ccb7-5&oh=00_AYAvdLaDKAZ47BihRmXI41MHWnByrhWX6_ZLYZ3FdqsVww&oe=672CC2A0&_nc_sid=8f1549,uw_ux,2024-07-21 14:24:54,"A recap on yesterday’s FRAME Designathon 🖼️🤩✨Thank you so much to everyone who showed up, and our judges and mentors for supporting the event! All teams made amazing work and we were blown away by your creative talent and ideas :)Congrats again to the top 3 teams: Evening Brew, Stamped, and LaLeada! 🎊Special thank you to @sweetlouscookies @dominoswaterloo for providing us the delicious food at our event, and to the Student Life Endowment Fund for their support! We couldn’t have done it without you 💙We hope that you were able to grow your design thinking skills and implementation. Take this as an opportunity to add a new case study to your portfolio! ☺️ ✨ Stay tuned for more design challenges like this in the future!***#uwaterloo #ux #uxdesignlife #designathon #design #figma #figmadesign",
94,C9oPIv2grPJ,3,https://instagram.fyzd1-2.fna.fbcdn.net/v/t39.30808-6/452341878_18084835369472713_8463836880412740658_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=t3aUMhNGys8Q7kNvgFUWE7r&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNjA0Njg3NzQxNjg0MjEzMQ%3D%3D.3-ccb7-5&oh=00_AYAt9DEkV2zchd3LRbVfQJDC8OFikQMby98XHcJiJeyD8Q&oe=672CDAD7&_nc_sid=8f1549,uw_ux,2024-07-20 03:02:24,"Meet the judges and our mentors for tomorrow’s FRAME Designathon! 🤩Less than 24 hours before our designathon starts tomorrow! 😱 We wanted to take a moment to spotlight out an incredible lineup of talented judges and mentors experienced in UX/UI and Product Design, along with our sponsors!Meet your judges: Aileen Luo, Yinan Zhang, and Yousuf Zia! They will be evaluating your projects and selecting the winners based on creativity, implementation, user-centred design, and more!Our awesome mentors will be there to guide you throughout the designathon to offer you advice, share their expertise + helpful resources, and answer any questions you might have 🔎We’d also love to give a huge thank you to our sponsors @sweetlouscookies, @dominoswaterloo, and the Student Life Endowment Fund for their wonderful support and making this event possible 💙🍪✨We can’t wait to see you there! Best of luck to those who are participating 🙂‍↕️✨***#uxframedesignathon #uwaterloo #designathon #ux #uxdesign",
95,C9Vu_nDgHID,148,https://instagram.fyzd1-2.fna.fbcdn.net/v/t39.30808-6/451095129_18084112876472713_2561099593349921839_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=61cNjlpVAQQQ7kNvgHdvWKs&_nc_gid=0bd9bb14afbc4940b762e58dfb2ef282&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxMDgzODk2ODU1ODY4MjMzOA%3D%3D.3-ccb7-5&oh=00_AYCqyJpB-N3E7Hc-joOjP2vNZ9fvtcqhN0Tx-R0kol09ew&oe=672CD451&_nc_sid=8f1549,uw_ux,2024-07-12 22:35:12,"We’re excited to announce our upcoming designathon: FRAME 🥳 Here, you’ll design a solution for our given problem announced at the day of our event. Expect a day packed with new learnings, workshops, delicious food, making new friends, and more!If you’re looking to connect with fellow creatives, industry professionals, and level up your design skills, this is YOUR SIGN to register and join! Students of all programs, backgrounds, and experience levels in design are welcome to join 🤩When is this happening?📅 Saturday, July 20th, 2024⏰ 8:30 AM to 8:00 PM EST. doors open at 8:30!👉 Location @ Communitech🚨 DEADLINE to register for the event closed Tuesday, July 16th! 🚨Update: SOLD OUT CAPACITY! We’ve sent an email to everyone who has signed up to fill out a MANDATORY form for finalized solo/team details ✨ This is DUE July 18th @ 11:59 PM EST ‼️***Haven’t attended a designathon before? Not to worry! We’ll have experienced mentors to support you through your design process and share resources 💌 You’ll be able to step outside your comfort zone and expand on your skills + knowledge through this exciting opportunity!🔗 Visit the link in our bio to register ASAP, you don’t wanna miss this 😎🙂‍↕️ Applications are open until July 16th, 2024. Stay up to date with more details by following us on Instagram and our other social media, @uw_ux on all platforms! 🌱***#designathon #design #uxdesign #figma #uwaterloo",
